data_referencia,ra,fase,turma,nome,ano_nasc,idade_22,gênero,ano_ingresso,instituição_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,inglês,indicado,atingiu_pv,ipv,ian,fase_ideal,defasagem,destaque_ieg,destaque_ida,destaque_ipv,ano_referencia,inde_2023,pedra_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,ipp,mat,por,ing,fase_ideal,destaque_ipv_1,inde_2024,pedra_2024,avaliador5,avaliador6,escola,ativo/inativo,ativo/inativo_1
2023-01-01,RA-445,FASE 2,2R,,,,Masculino,2022,Pública,,,Ágata,6.924,,,,3.0,Avaliador-32,,Avaliador-5,,Avaliador-2,,,,8.0,8.8,6.89,,8.4,,,,,,8.176666667,5.0,,-1,,,,2023,7.9087,Ametista,Aluno-445,7/30/2010,13,,,8.541666667,7.7,9.0,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-504,FASE 1,1B,,,,Feminino,2021,Pública,,Topázio,Topázio,8.072,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.0,8.3,7.52,,7.9,,,,,,8.836666667,10.0,,0,,,,2023,8.299533333,Topázio,Aluno-504,11/18/2013,9,,,7.5,6.5,9.2,,Fase 1 (3° e 4° ano),,,,,,,,
2023-01-01,RA-506,FASE 2,2D,,,,Masculino,2020,Pública,Ametista,Ágata,Ametista,7.132,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,8.1,5.0,,8.5,,,,,,7.92,5.0,,-1,,,,2023,7.750033333,Ametista,Aluno-506,10/20/2010,13,,,8.958333333,7.3,9.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-508,FASE 2,2B,,,,Masculino,2022,Pública,,,Ágata,6.575,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,6.4,8.6,2.52,,7.5,,,,,,8.6725,10.0,,0,,,,2023,7.671633333,Ametista,Aluno-508,10/27/2012,10,,,8.333333333,6.2,8.7,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-55,FASE 6,6A,,,,Feminino,2017,Pública,Ametista,Ametista,Ágata,6.576,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.9,8.1,3.14,,7.1,,,,,,7.545,5.0,,-1,,,,2023,6.898033333,Agata,Aluno-55,2006-07-10 00:00:00,1900-01-17 00:00:00,,,7.5,8.7,6.5,6.0,Fase 7 (3° EM),,,,,,,,
2023-01-01,RA-551,FASE 2,2G,,,,Feminino,2018,Pública,Ametista,Ametista,Ágata,6.853,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,10.0,8.6,2.52,,5.4,,,,,,8.393333333,5.0,,-1,,,,2023,7.075033333,Ametista,Aluno-551,2010-05-12 00:00:00,1900-01-12 00:00:00,,,8.541666667,4.5,6.2,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-552,FASE 1,1J,,,,Masculino,2022,Pública,,,Ágata,6.625,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,0.0,5.6,3.14,,6.4,,,,,,6.89,5.0,,-2,,,,2023,5.248666667,Quartzo,Aluno-552,2011-09-02 00:00:00,1900-01-12 00:00:00,,,6.666666667,6.5,6.2,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-555,FASE 2,2G,,,,Masculino,2019,Pública,Ametista,Ametista,Quartzo,5.949,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,7.4,8.1,2.52,,3.9,,,,,,6.946666667,5.0,,-1,,,,2023,5.898133333,Quartzo,Aluno-555,2010-11-05 00:00:00,1900-01-13 00:00:00,,,6.25,1.5,6.2,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-556,FASE 2,2H,,,,Feminino,2018,Pública,Topázio,Ametista,Ametista,7.181,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,9.6,2.52,,7.2,,,,,,9.396666667,5.0,,-1,,,,2023,7.7482,Ametista,Aluno-556,2011-02-05 00:00:00,1900-01-12 00:00:00,,,9.166666667,6.5,7.8,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-557,FASE 2,2H,,,,Masculino,2019,Pública,Ametista,Topázio,Topázio,8.334,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,10.0,8.2,5.0,,8.9,,,,,,9.62,10.0,,0,,,,2023,8.7717,Topázio,Aluno-557,2012-12-01 00:00:00,1900-01-11 00:00:00,,,9.375,8.0,9.7,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-558,FASE 2,2H,,,,Masculino,2022,Pública,,,Quartzo,5.539,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,7.8,9.4,5.0,,6.0,,,,,,6.78,2.5,,-3,,,,2023,6.615333333,Agata,Aluno-558,2008-02-09 00:00:00,1900-01-15 00:00:00,,,6.458333333,5.7,6.3,,Fase 5 (1° EM),,,,,,,,
2023-01-01,RA-559,FASE 2,2G,,,,Masculino,2021,Pública,,Ametista,Ametista,7.634,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,10.0,9.4,5.0,,7.4,,,,,,8.506666667,5.0,,-1,,,,2023,7.947366667,Ametista,Aluno-559,2011-08-04 00:00:00,1900-01-12 00:00:00,,,8.958333333,6.5,8.2,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-56,FASE 6,6A,,,,Feminino,2019,Privada - Programa de Apadrinhamento,Topázio,Topázio,Topázio,8.404,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.5,5.0,,7.8,,,,,,7.8,10.0,,0,,,,2023,8.284333333,Topázio,Aluno-56,5/16/2007,16,,,8.125,7.8,5.5,10.0,Fase 6 (2° EM),,,,,,,,
2023-01-01,RA-560,FASE 2,2H,,,,Masculino,2020,Pública,Ágata,Quartzo,Quartzo,4.949,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,8.4,2.52,,4.0,,,,,,6.0,5.0,,-1,,,,2023,4.932,Quartzo,Aluno-560,2011-06-06 00:00:00,1900-01-12 00:00:00,,,5.0,2.3,5.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-562,FASE 2,2I,,,,Feminino,2021,Pública,,Ametista,Ametista,7.855,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,8.5,2.52,,8.7,,,,,,8.893333333,5.0,,-1,,,,2023,6.824833333,Agata,Aluno-562,7/27/2011,12,,,8.541666667,7.7,9.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-563,FASE 2,2G,,,,Feminino,2020,Pública,Topázio,Ametista,Topázio,8.22,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,6.4,9.7,2.52,,6.2,,,,,,8.726666667,10.0,,0,,,,2023,7.684133333,Ametista,Aluno-563,11/29/2011,11,,,8.75,6.0,6.3,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-566,FASE 2,2G,,,,Feminino,2022,Pública,,,Ametista,7.729,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,8.8,2.52,,8.4,,,,,,8.673333333,5.0,,-1,,,,2023,7.7227,Ametista,Aluno-566,11/25/2010,12,,,8.958333333,8.8,8.0,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-549,FASE 1,1J,,,,Masculino,2021,Pública,,Ametista,Ágata,6.301,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,9.5,8.1,5.02,,6.4,,,,,,7.5,5.0,,-1,,,,2023,7.0297,Ametista,Aluno-549,2012-07-05 00:00:00,1900-01-11 00:00:00,,,6.875,5.5,7.2,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-568,FASE 2,2I,,,,Masculino,2018,Pública,Ametista,Ametista,Ametista,7.306,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,7.0,7.9,5.0,,7.6,,,,,,8.01,2.5,,-3,,,,2023,6.9647,Agata,Aluno-568,2008-08-05 00:00:00,1900-01-15 00:00:00,,,8.125,8.5,6.7,,Fase 5 (1° EM),,,,,,,,
2023-01-01,RA-570,FASE 1,1H,,,,Feminino,2019,Pública,Topázio,Ágata,Quartzo,5.722,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.5,7.3,3.77,,5.9,,,,,,8.056666667,5.0,,-1,,,,2023,6.781033333,Agata,Aluno-570,2012-03-01 00:00:00,1900-01-11 00:00:00,,,8.125,5.7,6.0,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-571,FASE 1,1J,,,,Feminino,2019,Privada,Ametista,Ametista,Ágata,6.589,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,9.0,7.9,3.77,,5.0,,,,,,7.616666667,5.0,,-2,,,,2023,6.6097,Agata,Aluno-571,9/18/2011,12,,,7.291666667,3.8,6.2,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-573,FASE 2,2G,,,,Masculino,2020,Pública,Ametista,Topázio,Topázio,8.261,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,9.8,5.0,,6.6,,,,,,8.45,5.0,,-1,,,,2023,7.774366667,Ametista,Aluno-573,2011-04-08 00:00:00,1900-01-12 00:00:00,,,8.541666667,5.7,7.5,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-574,FASE 2,2F,,,,Masculino,2022,Pública,,,Ágata,6.86,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,6.9,8.2,5.0,,8.1,,,,,,8.173333333,10.0,,0,,,,2023,7.878133333,Ametista,Aluno-574,2012-10-02 00:00:00,1900-01-11 00:00:00,,,7.916666667,7.7,8.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-576,FASE 1,1F,,,,Feminino,2022,Pública,,,Ametista,7.59,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,9.3,5.02,,8.0,,,,,,8.503333333,5.0,,-1,,,,2023,7.984741667,Ametista,Aluno-576,8/23/2012,11,,,9.21875,6.5,9.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-577,FASE 1,1J,,,,Feminino,2022,Pública,,,Ametista,7.862,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-2,,,,10.0,8.2,3.77,,7.4,,,,,,7.673333333,5.0,,-1,,,,2023,7.219366667,Ametista,Aluno-577,3/25/2012,11,,,6.875,6.5,8.3,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-578,FASE 2,2A,,,,Masculino,2019,Privada - Programa de Apadrinhamento,Ametista,Topázio,Topázio,8.814,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,10.0,2.52,,9.7,,,,,,9.7625,10.0,,0,,,,2023,9.013866667,Topázio,Aluno-578,8/13/2012,11,,,9.791666667,9.8,9.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-58,FASE 6,6A,,,,Masculino,2017,Privada - Programa de Apadrinhamento,Topázio,Topázio,Topázio,8.136,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,9.7,6.26,,8.1,,,,,,8.3825,10.0,,0,,,,2023,7.70625,Ametista,Aluno-58,2007-03-05 00:00:00,1900-01-16 00:00:00,,,8.4375,7.8,6.5,10.0,Fase 6 (2° EM),,,,,,,,
2023-01-01,RA-580,FASE 1,1H,,,,Feminino,2020,Pública,Topázio,Ametista,Ametista,7.525,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.5,9.8,7.52,,9.0,,,,,,8.67,5.0,,-1,,,,2023,8.4712,Topázio,Aluno-580,2/15/2012,11,,,8.75,8.7,9.3,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-581,FASE 1,1H,,,,Masculino,2019,Pública,Ametista,Ametista,Ágata,6.464,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.0,9.8,7.52,,7.9,,,,,,7.393333333,5.0,,-1,,,,2023,7.7167,Ametista,Aluno-581,2/24/2012,11,,,6.458333333,7.0,8.8,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-583,FASE 2,2I,,,,Feminino,2019,Pública,Ametista,Ametista,Ametista,7.456,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,9.4,7.52,,6.3,,,,,,8.616666667,5.0,,-1,,,,2023,7.838866667,Ametista,Aluno-583,2010-12-10 00:00:00,1900-01-13 00:00:00,,,8.333333333,5.5,7.0,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-584,FASE 2,2I,,,,Feminino,2019,Pública,Topázio,Ametista,Ágata,6.714,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,9.0,2.52,,5.8,,,,,,8.56,10.0,,0,,,,2023,7.697533333,Ametista,Aluno-584,3/13/2012,11,,,8.333333333,5.0,6.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-586,FASE 2,2K,,,,Feminino,2021,Privada - Programa de Apadrinhamento,,Topázio,Ametista,7.988,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.0,10.0,2.52,,8.4,,,,,,9.343333333,10.0,,0,,,,2023,8.4242,Topázio,Aluno-586,11/18/2012,10,,,8.333333333,7.5,9.2,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-57,FASE 6,6A,,,,Masculino,2017,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,7.305,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,8.0,5.63,,7.2,,,,,,7.755,5.0,,-1,,,,2023,6.450875,Agata,Aluno-57,2006-09-07 00:00:00,1900-01-17 00:00:00,,,7.96875,7.8,6.8,7.0,Fase 7 (3° EM),,,,,,,,
2023-01-01,RA-588,FASE 2,2U,,,,Feminino,2021,Privada - Programa de Apadrinhamento,,Topázio,Topázio,8.622,,,,3.0,Avaliador-32,,Avaliador-5,,Avaliador-2,,,,8.0,9.6,2.52,,7.8,,,,,,9.673333333,10.0,,0,,,,2023,8.3527,Topázio,Aluno-588,5/16/2013,10,,,8.958333333,7.5,8.0,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-548,FASE 2,2G,,,,Masculino,2019,Pública,Ametista,Ametista,Ametista,7.292,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,9.1,2.52,,7.4,,,,,,8.283333333,5.0,,-1,,,,2023,7.4322,Ametista,Aluno-548,11/15/2010,12,,,8.333333333,6.2,8.5,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-546,FASE 2,2H,,,,Feminino,2021,Pública,,Quartzo,Ágata,6.77,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,7.2,2.52,,5.7,,,,,,9.173333333,5.0,,-1,,,,2023,6.031666667,Agata,Aluno-546,2011-04-06 00:00:00,1900-01-12 00:00:00,,,8.75,3.5,7.8,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-509,FASE 2,2C,,,,Feminino,2018,Pública,Ametista,Ágata,Ametista,7.808,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,8.1,2.52,,8.6,,,,,,8.84,5.0,,-1,,,,2023,7.606033333,Ametista,Aluno-509,11/28/2010,12,,,8.958333333,8.2,9.0,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-513,FASE 2,2A,,,,Masculino,2021,Privada,,Topázio,Topázio,8.229,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,9.7,2.52,,7.5,,,,,,9.0075,10.0,,0,,,,2023,8.297866667,Topázio,Aluno-513,1/17/2013,10,,,8.541666667,7.2,7.8,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-514,FASE 1,1A,,,,Feminino,2022,Pública,,,Ametista,7.039,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-3,,,,7.9,7.5,2.52,,5.5,,,,,,5.896666667,5.0,,-1,,,,2023,5.823133333,Quartzo,Aluno-514,2013-05-05 00:00:00,1900-01-10 00:00:00,,,5.0,4.2,6.8,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-516,FASE 2,2B,,,,Masculino,2019,Privada - Programa de Apadrinhamento,Topázio,Topázio,Topázio,8.903,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,10.0,9.8,2.52,,9.3,,,,,,8.7175,10.0,,0,,,,2023,8.6807,Topázio,Aluno-516,6/27/2013,10,,,8.75,9.0,9.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-517,FASE 2,2D,,,,Feminino,2017,Pública,Ametista,Ágata,Ametista,7.604,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,4.1,9.0,2.52,,6.6,,,,,,6.7125,5.0,,-1,,,,2023,6.3104,Agata,Aluno-517,7/25/2010,13,,,6.875,4.5,8.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-518,FASE 2,2D,,,,Masculino,2022,Pública,,,Ametista,7.661,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,8.5,5.0,,6.7,,,,,,6.9175,10.0,,0,,,,2023,7.5762,Ametista,Aluno-518,3/19/2012,11,,,8.125,5.5,7.8,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-519,FASE 1,1G,,,,Masculino,2022,Pública,,,Ametista,8.0,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,9.0,9.9,7.52,,7.4,,,,,,8.223333333,5.0,,-1,,,,2023,8.0177,Topázio,Aluno-519,5/19/2013,10,,,7.708333333,7.5,7.2,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-52,FASE 5,5B,,,,Masculino,2018,Privada - Programa de Apadrinhamento,Topázio,Ametista,Ametista,7.861,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,10.0,9.8,2.52,,6.4,,,,,,8.2975,10.0,,1,,,,2023,7.9642,Ametista,Aluno-52,2009-08-02 00:00:00,1900-01-14 00:00:00,,,8.125,7.7,4.8,6.7,Fase 4 (9° ano),,,,,,,,
2023-01-01,RA-521,FASE 1,1G,,,,Masculino,2022,Pública,,,Ametista,7.725,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,0.0,9.9,3.77,,7.9,,,,,,8.166666667,5.0,,-1,,,,2023,6.768666667,Agata,Aluno-521,2013-12-03 00:00:00,1900-01-10 00:00:00,,,7.083333333,7.0,8.7,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-522,FASE 1,1C,,,,Masculino,2021,Pública,,Topázio,Topázio,8.306,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-3,,,,7.5,9.2,7.52,,8.3,,,,,,8.45,5.0,,-1,,,,2023,7.890533333,Ametista,Aluno-522,2013-08-01 00:00:00,1900-01-10 00:00:00,,,7.083333333,8.3,8.2,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-524,FASE 2,2D,,,,Masculino,2019,Pública,Ametista,Ametista,Ágata,6.947,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,6.4,9.2,2.52,,8.9,,,,,,7.42,5.0,,-1,,,,2023,7.331133333,Ametista,Aluno-524,2011-05-09 00:00:00,1900-01-12 00:00:00,,,8.333333333,9.0,8.8,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-525,FASE 2,2I,,,,Feminino,2021,Pública,,Ágata,Ametista,8.013,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.0,8.6,2.52,,9.2,,,,,,9.566666667,5.0,,-1,,,,2023,7.911366667,Ametista,Aluno-525,2011-09-05 00:00:00,1900-01-12 00:00:00,,,8.958333333,8.8,9.5,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-526,FASE 2,2D,,,,Masculino,2022,Pública,,,Topázio,8.079,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,9.8,5.0,,8.8,,,,,,7.7525,5.0,,-1,,,,2023,8.0957,Topázio,Aluno-526,2010-05-03 00:00:00,1900-01-13 00:00:00,,,8.75,8.3,9.3,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-547,FASE 2,2G,,,,Feminino,2019,Pública,Ágata,Ágata,Ametista,7.745,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,9.1,2.52,,6.2,,,,,,8.95,5.0,,-1,,,,2023,6.467,Agata,Aluno-547,6/24/2011,12,,,8.75,5.0,7.3,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-527,FASE 1,1C,,,,Feminino,2022,Pública,,,Ametista,8.025,,,,3.0,Avaliador-19,,Avaliador-4,,Avaliador-3,,,,9.0,9.1,7.52,,6.5,,,,,,7.78,5.0,,-1,,,,2023,7.5682,Ametista,Aluno-527,2013-03-02 00:00:00,1900-01-10 00:00:00,,,7.5,5.7,7.2,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-529,FASE 1,1B,,,,Masculino,2020,Pública,Ágata,Ametista,Ágata,6.51,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,8.0,9.6,7.52,,6.8,,,,,,6.893333333,5.0,,-2,,,,2023,7.278991667,Ametista,Aluno-529,2010-01-07 00:00:00,1900-01-13 00:00:00,,,5.78125,4.8,8.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-53,FASE 6,6A,,,,Masculino,2022,Concluiu o 3º EM,,,Ágata,6.725,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.2,9.1,5.63,,7.7,,,,,,7.5875,5.0,,-2,,,,2023,7.600633333,Ametista,Aluno-53,4/13/2005,18,,,7.5,7.3,6.5,9.2,Fase 8 (Universitários),,,,,,,,
2023-01-01,RA-530,FASE 2,2D,,,,Masculino,2019,Pública,Topázio,Topázio,Topázio,8.338,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,10.0,8.8,5.0,,5.7,,,,,,7.46,10.0,,0,,,,2023,7.653033333,Ametista,Aluno-530,2/25/2012,11,,,7.708333333,5.8,5.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-531,FASE 2,2B,,,,Masculino,2022,Pública,,,Ametista,8.057,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,10.0,2.52,,7.7,,,,,,8.59,10.0,,0,,,,2023,8.3252,Topázio,Aluno-531,6/19/2012,11,,,8.75,6.3,9.0,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-533,FASE 1,1B,,,,Masculino,2022,Pública,,,Ágata,6.962,,,,3.0,Avaliador-15,,Avaliador-4,,Avaliador-3,,,,9.0,9.3,7.52,,5.8,,,,,,7.613333333,5.0,,-1,,,,2023,7.434866667,Ametista,Aluno-533,2012-10-03 00:00:00,1900-01-11 00:00:00,,,7.5,4.8,6.7,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-534,FASE 2,2D,,,,Masculino,2021,Pública,,Ametista,Ametista,7.131,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,8.1,2.52,,5.4,,,,,,7.92,5.0,,-1,,,,2023,5.8385,Quartzo,Aluno-534,4/25/2010,13,,,8.125,3.7,7.0,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-535,FASE 2,2G,,,,Feminino,2019,Pública,Topázio,Ametista,Ágata,6.953,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,9.4,5.0,,5.6,,,,,,8.95,10.0,,0,,,,2023,8.0027,Topázio,Aluno-535,2012-09-02 00:00:00,1900-01-11 00:00:00,,,8.125,4.7,6.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-536,FASE 2,2A,,,,Feminino,2020,Pública,Topázio,Ametista,Ametista,7.106,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.0,9.3,2.52,,5.9,,,,,,9.17,10.0,,0,,,,2023,7.759533333,Ametista,Aluno-536,11/27/2012,10,,,8.333333333,5.0,6.8,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-538,FASE 2,2G,,,,Masculino,2022,Pública,,,Ágata,6.309,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,7.4,8.6,2.52,,4.7,,,,,,7.39,5.0,,-1,,,,2023,6.413466667,Agata,Aluno-538,11/23/2009,13,,,7.916666667,3.5,5.8,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-539,FASE 2,2F,,,,Feminino,2022,Pública,,,Ametista,7.665,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,8.6,2.52,,8.5,,,,,,8.84,5.0,,-1,,,,2023,7.796866667,Ametista,Aluno-539,2011-08-09 00:00:00,1900-01-12 00:00:00,,,9.166666667,7.2,9.7,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-540,FASE 2,2F,,,,Feminino,2019,Pública,Topázio,Topázio,Ametista,7.303,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,8.8,5.0,,7.1,,,,,,8.95,10.0,,0,,,,2023,8.216033333,Topázio,Aluno-540,2012-03-06 00:00:00,1900-01-11 00:00:00,,,8.958333333,6.5,7.7,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-542,FASE 2,2H,,,,Feminino,2019,Pública,Ametista,Ágata,Ametista,7.221,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.5,9.7,5.0,,6.3,,,,,,9.006666667,5.0,,-1,,,,2023,7.816533333,Ametista,Aluno-542,9/20/2011,12,,,8.75,5.2,7.3,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-543,FASE 2,2H,,,,Feminino,2022,Pública,,,Ametista,7.05,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,7.8,9.8,2.52,,6.5,,,,,,9.006666667,10.0,,0,,,,2023,7.971833333,Ametista,Aluno-543,8/31/2012,11,,,8.75,5.5,7.5,,Fase 2 (5° e 6° ano),,,,,,,,
2023-01-01,RA-528,FASE 2,2D,,,,Masculino,2021,Pública,,Ametista,Quartzo,5.335,,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,9.0,8.5,5.0,,8.2,,,,,,7.92,5.0,,-1,,,,2023,7.6892,Ametista,Aluno-528,2011-03-08 00:00:00,1900-01-12 00:00:00,,,8.75,7.5,8.8,,Fase 3 (7° e 8° ano),,,,,,,,
2023-01-01,RA-740,ALFA,ALFA G - G2/G3,,,,Feminino,2022,Privada,,,Ametista,7.218,,,,2.0,Avaliador-13,,Avaliador-3,,,,,,0.0,8.7,7.52,,9.1,,,,,,8.925,5.0,,-2,,,,2023,7.2845,Ametista,Aluno-740,8/18/2013,10,,,6.875,9.0,9.2,,Fase 2 (5° e 6° ano),,,,,,,,
